src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.64.137,34.107.243.93,39124,443,6,2026-02-06 15:42:17,0.5311849117279053,8078.166200244081,32.003921091621855,16.943252342623335,15.06066874899852,9,8,2613,1678,1304,60,290.3333333333333,403.26445692897636,886,54,209.75,269.8526218142044,1304,54,252.41176470588235,349.25686802351026,121980.35986159169,180,160,20,7,0.03319905698299408,0.21671390533447266,0.0,0.06364428090675778,0.5311849117279053,0.22602605819702148,0.0,0.06639811396598816,0.09120558107412097,0.45119595527648926,0.21671390533447266,0.00036215782165527344,0.06445656503949847,0.08462966692377899,4,3,0,0,0,3,0,7,15,0,0,0.8888888888888888,252.41176470588235,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.3333333333333,209.75,0,9,8,2613,1678
192.168.64.137,192.168.64.2,39245,53,17,2026-02-06 15:42:17,0.006154060363769531,55735.55989462265,487.4830311483031,324.9886874322021,162.49434371610104,2,1,194,149,97,97,97.0,0.0,149,149,149.0,0.0,149,97,114.33333333333333,24.513035081133644,600.8888888888888,40,20,20,2,0.0030770301818847656,0.006154060363769531,0.0,0.0030770301818847656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,114.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0,149.0,0,2,1,194,149
192.168.64.1,192.168.64.2,137,137,17,2026-02-06 15:43:10,198.40047597885132,3.8810390761465654,0.035282173419514236,0.035282173419514236,0.0,7,0,770,0,110,110,110.0,0.0,0,0,0,0.0,110,110,110.0,0.0,0.0,140,0,20,7,33.06674599647522,124.41999101638794,0.0,47.20533204447959,198.40047597885132,124.41999101638794,0.0,33.06674599647522,47.20533204447959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.0,0,0,7,0,770,0
192.168.64.137,160.25.232.6,33673,123,17,2026-02-06 15:42:32,0.023290157318115234,11592.880044223328,128.8097782691481,85.87318551276539,42.936592756382694,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.011645078659057617,0.023290157318115234,0.0,0.011645078659057617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.1,192.168.64.255,138,138,17,2026-02-06 15:42:56,0.0,0,0,0,0,2,0,486,0,243,243,243.0,0.0,0,0,0,0.0,243,243,243.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.0,0,0,2,0,486,0
192.168.64.137,160.25.232.6,49176,123,17,2026-02-06 15:43:05,0.027693986892700195,9749.408817376481,108.32676463751646,72.21784309167764,36.10892154583882,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013846993446350098,0.027693986892700195,0.0,0.013846993446350098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,53457,123,17,2026-02-06 15:43:38,0.025876998901367188,10433.976560772462,115.9330728974718,77.2887152649812,38.6443576324906,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.012938499450683594,0.025876998901367188,0.0,0.012938499450683594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,53035,123,17,2026-02-06 15:44:11,0.02697300910949707,10010.006629365436,111.22229588183819,74.1481972545588,37.0740986272794,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013486504554748535,0.02697300910949707,0.0,0.013486504554748535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.1,224.0.0.252,65499,5355,17,2026-02-06 15:44:12,0.41439294815063477,485.0468640864397,7.239505434125966,7.239505434125966,0.0,3,0,201,0,67,67,67.0,0.0,0,0,0,0.0,67,67,67.0,0.0,0.0,60,0,20,3,0.20719647407531738,0.41439294815063477,0.0,0.20719647407531738,0.41439294815063477,0.41439294815063477,0.0,0.20719647407531738,0.20719647407531738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,0,0,3,0,201,0
192.168.64.137,160.25.232.6,41201,123,17,2026-02-06 15:44:45,0.028645038604736328,9425.716045478002,104.7301782830889,69.82011885539261,34.910059427696304,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.014322519302368164,0.028645038604736328,0.0,0.014322519302368164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
34.107.243.93,192.168.64.137,443,39112,6,2026-02-06 15:44:18,53.333855867385864,14.399858917188077,0.2249977955810637,0.13124871408895383,0.09374908149210988,7,5,417,351,93,54,59.57142857142857,13.64715713836342,93,60,70.2,13.362634470792052,93,54,64.0,14.508618128546908,210.5,140,100,20,1,4.848532351580533,53.25899791717529,0.0,15.30873973960565,53.33360695838928,53.25963592529297,0.0,8.88893449306488,19.843187677127833,53.29662489891052,53.25899791717529,6.794929504394531e-05,13.32415622472763,23.05639651349394,2,2,0,0,2,0,0,4,12,0,0,0.7142857142857143,64.0,64240,63301,0,0,0,0,0,0,0,0,0,0,75.0,4.0,0,1993.2504958211623,59.57142857142857,70.2,0,7,5,417,351
199.232.113.91,192.168.64.137,443,39642,6,2026-02-06 15:44:18,54.37295198440552,15.081027791817903,0.22069796768514005,0.12874048114966502,0.09195748653547502,7,5,455,365,100,54,65.0,17.84856937044055,100,60,73.0,16.61324772583615,100,54,68.33333333333333,17.787323825941012,316.38888888888886,140,100,20,2,4.942995634945956,54.26393985748291,0.0,15.596665509072245,54.37274503707886,54.26446485519409,0.0,9.062124172846476,20.21511562832733,54.317142963409424,54.26393985748291,6.794929504394531e-05,13.579285740852356,23.489305782419695,2,2,0,0,2,0,1,4,11,0,0,0.7142857142857143,68.33333333333333,64240,62807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,73.0,0,7,5,455,365
192.168.64.139,192.168.64.254,68,67,17,2026-02-06 15:45:14,0.0023589134216308594,424771.84232868406,1271.7719830200122,847.847988680008,423.923994340004,2,1,660,342,330,330,330.0,0.0,342,342,342.0,0.0,342,330,334.0,5.656854249492381,32.0,40,20,20,2,0.0011794567108154297,0.0023589134216308594,0.0,0.0011794567108154297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,334.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.0,342.0,0,2,1,660,342
192.168.64.137,160.25.232.6,57660,123,17,2026-02-06 15:45:17,0.026584863662719727,10156.155149993274,112.8461683332586,75.23077888883907,37.615389444419534,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013292431831359863,0.026584863662719727,0.0,0.013292431831359863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,192.168.64.254,68,67,17,2026-02-06 15:45:29,0.0002460479736328125,4023605.581395349,12192.744186046511,8128.496124031008,4064.248062015504,2,1,648,342,324,324,324.0,0.0,342,342,342.0,0.0,342,324,330.0,8.48528137423857,72.0,40,20,20,2,0.00012302398681640625,0.0002460479736328125,0.0,0.00012302398681640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.0,342.0,0,2,1,648,342
192.168.64.137,160.25.232.6,42163,123,17,2026-02-06 15:45:51,0.022498130798339844,12000.996990377686,133.3444110041965,88.89627400279768,44.44813700139884,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.011249065399169922,0.022498130798339844,0.0,0.011249065399169922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,48981,123,17,2026-02-06 15:46:24,0.02637481689453125,10237.037894127856,113.74486549030952,75.829910326873,37.9149551634365,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013187408447265625,0.02637481689453125,0.0,0.013187408447265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,52828,123,17,2026-02-06 15:46:57,0.02621293067932129,10300.259948155895,114.44733275728774,76.29822183819182,38.14911091909591,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013106465339660645,0.02621293067932129,0.0,0.013106465339660645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
34.107.243.93,192.168.64.137,443,39124,6,2026-02-06 15:47:17,0.0009591579437255859,366988.5677355208,5212.905791697738,3127.7434750186426,2085.162316679095,3,2,210,142,78,54,70.0,11.313708498984761,82,60,71.0,11.0,82,54,70.4,11.200000000000001,125.44000000000001,60,40,20,2,0.00023978948593139648,0.0004658699035644531,0.0,0.000169141336698088,0.0009591579437255859,0.0009591579437255859,0.0,0.00047957897186279297,0.00047957897186279297,0,0,0,0,0,2,1,0,0,0,0,0,3,5,0,0,0.6666666666666666,70.4,64240,62974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,71.0,0,3,2,210,142
192.168.64.137,160.25.232.6,48432,123,17,2026-02-06 15:47:30,0.026467084884643555,10201.350136472962,113.34833484969958,75.56555656646638,37.78277828323319,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013233542442321777,0.026467084884643555,0.0,0.013233542442321777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,51736,123,17,2026-02-06 15:48:03,0.02739095687866211,9857.267900353394,109.52519889281548,73.016799261877,36.5083996309385,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013695478439331055,0.02739095687866211,0.0,0.013695478439331055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,192.168.64.2,38037,53,17,2026-02-06 15:48:32,0.006912946701049805,40069.74333505777,433.9683393688567,289.31222624590447,144.65611312295223,2,1,174,103,87,87,87.0,0.0,103,103,103.0,0.0,103,87,92.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0034564733505249023,0.006912946701049805,0.0,0.0034564733505249023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,92.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,103.0,0,2,1,174,103
192.168.64.137,142.250.199.74,39776,443,6,2026-02-06 15:48:32,0.14499616622924805,90809.29753123366,234.48895846145246,110.34774515833057,124.14121330312189,16,18,4385,8782,1514,60,274.0625,435.9202147110753,1514,54,487.8888888888889,642.4531879953838,1514,54,387.2647058823529,565.0908989255117,319327.7240484429,320,360,20,14,0.004393823219068123,0.04832291603088379,0.0,0.011623682311891509,0.14499616622924805,0.04867100715637207,0.0,0.00966641108194987,0.015925526158988203,0.1089179515838623,0.04832291603088379,2.002716064453125e-05,0.006406938328462488,0.013556813375177688,7,4,0,0,2,3,0,11,32,0,0,1.125,387.2647058823529,64240,64240,0,0,0,0,0,0,0,0,1160.3333333333333,4.666666666666667,5805.0,4.0,79623.77212911811,62430601.84615385,274.0625,487.8888888888889,0,16,18,4385,8782
192.168.64.137,160.25.232.6,53998,123,17,2026-02-06 15:48:36,0.0261380672454834,10329.761472576187,114.77512747306875,76.5167516487125,38.25837582435625,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.0130690336227417,0.0261380672454834,0.0,0.0130690336227417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,54737,123,17,2026-02-06 15:49:09,0.028573989868164062,9449.15292704092,104.99058807823243,69.99372538548829,34.996862692744145,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.014286994934082031,0.028573989868164062,0.0,0.014286994934082031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,33960,123,17,2026-02-06 15:49:42,0.023830890655517578,11329.832522960562,125.88702803289513,83.92468535526342,41.96234267763171,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.011915445327758789,0.023830890655517578,0.0,0.011915445327758789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,45882,123,17,2026-02-06 15:50:15,0.02350902557373047,11484.950711938664,127.61056346598515,85.07370897732343,42.53685448866172,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.011754512786865234,0.02350902557373047,0.0,0.011754512786865234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,199.232.113.91,55590,443,6,2026-02-06 15:52:18,121.03498315811157,130.30943276454684,0.3139588159429863,0.13219318566020477,0.18176563028278156,16,22,1846,13926,299,60,115.375,74.10708046468974,1514,54,633.0,644.2237753508269,1514,54,415.05263157894734,554.8905509609137,307903.5235457064,320,440,20,14,3.2712157610300423,60.4103889465332,0.0,13.617043698667153,121.03498315811157,60.4103889465332,0.0,8.068998877207438,20.461330349192824,60.519397020339966,60.06019711494446,1.2874603271484375e-05,2.8818760485876176,12.785508106961116,8,8,0,0,0,3,0,16,36,0,0,1.375,415.05263157894734,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.375,633.0,0,16,22,1846,13926
192.168.64.137,160.25.232.6,59559,123,17,2026-02-06 15:50:49,0.024164915084838867,11173.223619949682,124.14692911055202,82.76461940703469,41.38230970351734,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.012082457542419434,0.024164915084838867,0.0,0.012082457542419434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,54049,123,17,2026-02-06 15:51:22,0.02801799774169922,9636.66292249566,107.074032472174,71.38268831478267,35.691344157391335,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.01400899887084961,0.02801799774169922,0.0,0.01400899887084961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,58047,123,17,2026-02-06 15:51:55,0.026620149612426758,10142.692807179386,112.69658674643762,75.13105783095841,37.565528915479206,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013310074806213379,0.026620149612426758,0.0,0.013310074806213379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
34.107.243.93,192.168.64.137,443,39124,6,2026-02-06 15:52:18,0.04274487495422363,9545.003943442005,70.18385252530886,46.789235016872574,23.394617508436287,2,1,348,60,174,174,174.0,0.0,60,60,60.0,0.0,174,60,136.0,53.74011537017761,2888.0,40,20,20,2,0.021372437477111816,0.04274487495422363,0.0,0.021372437477111816,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,0,0,0.5,136.0,64240,62854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.0,60.0,0,2,1,348,60
192.168.64.137,192.168.64.2,40380,53,17,2026-02-06 15:52:18,0.003520965576171875,97416.4593716143,852.0390032502709,568.0260021668472,284.0130010834236,2,1,194,149,97,97,97.0,0.0,149,149,149.0,0.0,149,97,114.33333333333333,24.513035081133644,600.8888888888888,40,20,20,2,0.0017604827880859375,0.003520965576171875,0.0,0.0017604827880859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,114.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0,149.0,0,2,1,194,149
192.168.64.137,160.25.232.6,34330,123,17,2026-02-06 15:52:28,0.027543067932128906,9802.829541913368,108.92032824348188,72.61355216232126,36.30677608116063,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013771533966064453,0.027543067932128906,0.0,0.013771533966064453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,44026,123,17,2026-02-06 15:53:01,0.027292966842651367,9892.658484385236,109.91842760428041,73.27895173618694,36.63947586809347,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013646483421325684,0.027292966842651367,0.0,0.013646483421325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,52908,123,17,2026-02-06 15:53:34,0.026906967163085938,10034.575742539166,111.49528602821294,74.3301906854753,37.16509534273765,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013453483581542969,0.026906967163085938,0.0,0.013453483581542969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,33095,123,17,2026-02-06 15:54:07,0.03086709976196289,8747.17748289126,97.190860921014,64.79390728067601,32.396953640338005,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.015433549880981445,0.03086709976196289,0.0,0.015433549880981445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,53918,123,17,2026-02-06 15:54:40,0.02733612060546875,9877.041585263745,109.7449065029305,73.16327100195367,36.58163550097684,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013668060302734375,0.02733612060546875,0.0,0.013668060302734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.1,192.168.64.255,138,138,17,2026-02-06 15:54:58,0.0,0,0,0,0,2,0,486,0,243,243,243.0,0.0,0,0,0,0.0,243,243,243.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.0,0,0,2,0,486,0
199.232.113.91,192.168.64.137,443,55590,6,2026-02-06 15:54:19,54.50196981430054,15.045327770609196,0.22017552835037849,0.12843572487105412,0.09173980347932437,7,5,455,365,100,54,65.0,17.84856937044055,100,60,73.0,16.61324772583615,100,54,68.33333333333333,17.787323825941012,316.38888888888886,140,100,20,2,4.954724528572776,54.36836099624634,0.0,15.625984051179593,54.50156378746033,54.3689489364624,0.0,9.083593964576721,20.252247837301955,54.43560791015625,54.36836099624634,0.00010418891906738281,13.608901977539062,23.532500243149364,2,2,0,0,2,0,1,4,11,0,0,0.7142857142857143,68.33333333333333,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,73.0,0,7,5,455,365
192.168.64.137,160.25.232.6,46925,123,17,2026-02-06 15:55:13,0.026673078536987305,10122.56607821229,112.472956424581,74.98197094972068,37.49098547486034,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013336539268493652,0.026673078536987305,0.0,0.013336539268493652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,55941,123,17,2026-02-06 15:55:46,0.023941993713378906,11277.256323441545,125.30284803823939,83.53523202549293,41.767616012746466,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.011970996856689453,0.023941993713378906,0.0,0.011970996856689453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,45854,123,17,2026-02-06 15:56:19,0.023764848709106445,11361.317856677068,126.23686507418964,84.15791004945976,42.07895502472988,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.011882424354553223,0.023764848709106445,0.0,0.011882424354553223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.1,192.168.64.254,68,67,17,2026-02-06 15:56:47,9.703636169433594e-05,10573356.02948403,30916.2457002457,20610.830466830466,10305.415233415233,2,1,684,342,342,342,342.0,0.0,342,342,342.0,0.0,342,342,342.0,0.0,0.0,40,20,20,2,4.851818084716797e-05,9.703636169433594e-05,0.0,4.851818084716797e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,342.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.0,342.0,0,2,1,684,342
192.168.64.1,224.0.0.252,55608,5355,17,2026-02-06 15:56:47,0.4181938171386719,480.6383828801299,7.173707207166117,7.173707207166117,0.0,3,0,201,0,67,67,67.0,0.0,0,0,0,0.0,67,67,67.0,0.0,0.0,60,0,20,3,0.20909690856933594,0.4181938171386719,0.0,0.20909690856933594,0.4181938171386719,0.4181938171386719,0.0,0.20909690856933594,0.20909690856933594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,0,0,3,0,201,0
192.168.64.137,160.25.232.6,42513,123,17,2026-02-06 15:56:53,0.02677011489868164,10085.873782084394,112.06526424538217,74.7101761635881,37.35508808179405,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.01338505744934082,0.02677011489868164,0.0,0.01338505744934082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
34.107.243.93,192.168.64.137,443,39124,6,2026-02-06 15:57:18,0.0007729530334472656,455396.36273904995,6468.698334361506,3881.219000616903,2587.479333744602,3,2,210,142,78,54,70.0,11.313708498984761,82,60,71.0,11.0,82,54,70.4,11.200000000000001,125.44000000000001,60,40,20,2,0.0001932382583618164,0.00033593177795410156,0.0,0.000130189916339607,0.0007729530334472656,0.0007729530334472656,0.0,0.0003864765167236328,0.0003864765167236328,0,0,0,0,0,2,1,0,0,0,0,0,3,5,0,0,0.6666666666666666,70.4,64240,62830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,71.0,0,3,2,210,142
